2025-5-8 11:40:24,81.7,38,PASS
2025-5-8 11:41:24,81.9,50,PASS
2025-5-8 11:42:24,82.2,38,PASS
2025-5-8 11:43:24,81.7,39,PASS
2025-5-8 11:44:24,81.1,39,PASS
2025-5-8 11:45:24,80.6,39,PASS
2025-5-8 11:46:24,80.8,44,PASS
2025-5-8 11:47:24,81.3,38,PASS
2025-5-8 11:48:24,80.8,37,PASS
2025-5-8 11:49:24,80.1,38,PASS
2025-5-8 11:50:24,79.3,38,PASS
2025-5-8 11:51:24,79.3,50,PASS
2025-5-8 11:52:24,79.7,39,PASS
2025-5-8 11:53:24,79.3,39,PASS
2025-5-8 11:54:24,78.8,39,PASS
2025-5-8 11:55:24,78.4,39,PASS
2025-5-8 11:56:24,77.9,39,PASS
2025-5-8 11:57:24,77.5,40,PASS
2025-5-8 11:58:24,77.4,40,PASS
2025-5-8 11:59:24,77.2,41,PASS
2025-5-8 12:0:24,77.0,40,PASS
2025-5-8 12:1:24,76.8,41,PASS
2025-5-8 12:2:24,76.6,41,PASS
2025-5-8 12:3:24,76.5,41,PASS
2025-5-8 12:4:24,76.5,41,PASS
2025-5-8 12:5:24,76.3,41,PASS
2025-5-8 12:6:24,76.1,41,PASS
2025-5-8 12:7:24,76.1,41,PASS
2025-5-8 12:8:24,75.9,42,PASS
2025-5-8 12:9:24,75.7,42,PASS
2025-5-8 12:10:24,75.7,42,PASS
2025-5-8 12:11:24,75.6,42,PASS
2025-5-8 12:12:24,75.6,42,PASS
2025-5-8 12:13:24,75.6,42,PASS
2025-5-8 12:14:24,76.1,42,PASS
2025-5-8 12:15:24,76.1,41,PASS
2025-5-8 12:16:24,75.9,41,PASS
2025-5-8 12:17:24,75.7,42,PASS
2025-5-8 12:18:24,75.7,42,PASS
2025-5-8 12:19:24,75.6,42,PASS
2025-5-8 12:20:24,75.6,42,PASS
2025-5-8 12:21:24,75.6,42,PASS
2025-5-8 12:22:24,75.6,42,PASS
2025-5-8 12:23:24,75.4,42,PASS
2025-5-8 12:24:24,75.4,42,PASS
2025-5-8 12:25:24,75.4,42,PASS
2025-5-8 12:26:24,75.4,42,PASS
2025-5-8 12:27:24,75.4,42,PASS
2025-5-8 12:28:24,75.4,42,PASS
2025-5-8 12:29:24,75.4,42,PASS
2025-5-8 12:30:24,75.4,42,PASS
2025-5-8 12:31:24,75.4,42,PASS
2025-5-8 12:32:24,75.4,42,PASS
2025-5-8 12:33:24,75.4,42,PASS
2025-5-8 12:34:24,75.4,42,PASS
2025-5-8 12:35:24,75.4,42,PASS
2025-5-8 12:36:24,75.4,42,PASS
2025-5-8 12:37:24,75.4,42,PASS
2025-5-8 12:38:24,75.4,42,PASS
2025-5-8 12:39:24,75.4,42,PASS
2025-5-8 12:40:24,75.4,42,PASS
2025-5-8 12:41:24,75.4,42,PASS
2025-5-8 12:42:24,75.4,42,PASS
2025-5-8 12:43:24,75.4,42,PASS
2025-5-8 12:44:24,75.4,42,PASS
2025-5-8 12:45:24,75.4,42,PASS
2025-5-8 12:46:24,75.4,42,PASS
2025-5-8 12:47:24,75.4,42,PASS
2025-5-8 12:48:24,75.6,42,PASS
2025-5-8 12:49:24,75.6,42,PASS
2025-5-8 12:50:24,75.6,42,PASS
2025-5-8 12:51:24,75.6,42,PASS
2025-5-8 12:52:24,75.6,42,PASS
2025-5-8 12:53:24,75.6,42,PASS
2025-5-8 12:54:24,75.6,42,PASS
2025-5-8 12:55:24,75.6,42,PASS
2025-5-8 12:56:24,75.6,42,PASS
2025-5-8 12:57:24,75.7,42,PASS
2025-5-8 12:58:24,75.7,41,PASS
2025-5-8 12:59:24,75.7,42,PASS
2025-5-8 13:0:24,75.7,42,PASS
2025-5-8 13:1:24,75.7,42,PASS
2025-5-8 13:2:24,75.7,41,PASS
2025-5-8 13:3:24,75.7,41,PASS
2025-5-8 13:4:24,75.7,41,PASS
2025-5-8 13:5:24,75.7,42,PASS
2025-5-8 13:6:24,75.7,41,PASS
2025-5-8 13:7:24,75.7,41,PASS
2025-5-8 13:8:24,75.7,41,PASS
2025-5-8 13:9:24,75.9,41,PASS
2025-5-8 13:10:24,75.9,41,PASS
2025-5-8 13:11:24,75.9,41,PASS
